pub_date,document_type,news_desk,section_name,subsection_name,abstract,headline,writer,key_subject,key_glocations,key_persons,key_organizations,word_count,web_url
2020-04-17,article,Culture,Arts,Music,"Hear tracks by the Streets, Norah Jones, American Football and others.","Bon Iver’s Plea, and 8 More New Songs",Jon Pareles,"['Pop and Rock Music', 'Rap and Hip-Hop', 'Jazz']",[],"['Jones, Norah', 'Playboi Carti (Rapper)', 'Rowland, Kelly', 'Vernon, Justin (1981- )', 'Lewis, James Brandon (1983- )', 'Taylor, Chad (Musician)', 'Haux (Musician)', 'Ike, Lila']","['American Football (Music Group)', 'Bon Iver (Music Group)', 'Streets, The (Music Group)', 'Tame Impala (Music Group)']",814,https://www.nytimes.com/2020/04/17/arts/music/playlist-bon-iver-playboi-carti.html
2020-04-17,article,Dining,Food,,"Springtime carbonara, a hasselback sausage or hambone soup: There are so many adaptable recipes to be made during these long days at home.",What to Cook This Weekend,Sam Sifton,['Cooking and Cookbooks'],[],[],[],650,https://www.nytimes.com/2020/04/17/dining/what-to-cook-this-weekend.html
2020-04-17,article,Parenting,Parenting,,"When a seriously ill child needs air transport, parents don’t hesitate to take the flight. Then comes a bill, sometimes upward of $50,000.",Families Fight Back Against Surprise Air Ambulance Bills,Christina Caron,"['Health Insurance and Managed Care', 'AMBULANCES', 'Babies and Infants', 'Parenting', 'Pregnancy and Childbirth']",[],[],[],2056,https://www.nytimes.com/2020/04/17/parenting/air-ambulance-bills.html
2020-04-17,article,Parenting,Parenting,Fertility,"For those who are struggling to conceive, the most fortunate always win.","When It Comes to Fertility, Access is Everything",Jessica Grose,"['In Vitro Fertilization', 'Fertility Drugs', 'Parenting']",[],[],[],563,https://www.nytimes.com/2020/04/17/parenting/fertility/fertility-treatment-cost-access.html
2020-04-17,article,Sports,Sports,Hockey,"K’Andre Miller was repeatedly harassed in a videoconference organized by the Rangers. Some fans say the incident, as well as the team’s handling of it, is indicative of a larger problem.",A Black Hockey Player Faced Racial Taunts. Some Fans Aren’t Surprised.,Erica L. Ayala,"['Hockey, Ice', 'Black People', 'Blacks', 'Discrimination']",[],"[""Miller, K'Andre (2000- )"", 'Hess, Renee', 'Davis, Kimberly (Sports Executive)']","['New York Rangers', 'National Hockey League', 'Black Girl Hockey Club']",1331,https://www.nytimes.com/2020/04/17/sports/hockey/rangers-kandre-miller-zoom-racism.html
2020-04-17,article,Parenting,Parenting,,"There’s not a one-size-fits-all answer to the question, but here are several things to consider before buying your child their own electronic device.",Is It Too Soon to Give My Kid a Tablet?,Christina Caron,"['Children and Childhood', 'Parenting', 'Tablet Computers', 'Babies and Infants']",[],[],[],1580,https://www.nytimes.com/2020/04/17/parenting/tablet-child-screentime.html
2020-04-17,article,Parenting,Parenting,Fertility,Men could easily freeze their sperm since the 1970s. So why did it take so long to figure out how to successfully freeze a woman’s eggs?,How Egg Freezing Went Mainstream,Molly Elizalde,"['Egg Donation and Freezing', 'ARTIFICIAL INSEMINATION', 'In Vitro Fertilization', 'Parenting']",[],[],[],951,https://www.nytimes.com/2020/04/17/parenting/fertility/egg-freezing.html
2020-04-17,article,Parenting,Parenting,,"We are all positive anticipation until Houston, where road trip optimism goes to die.",The Agony and Ecstasy of a 12-Hour Road Trip With 2 Small Kids,Anna Lee Beyer,"['Road Trips', 'Parenting']",[],[],[],1126,https://www.nytimes.com/2020/04/17/parenting/road-trip-kids.html
2020-04-17,article,Parenting,Parenting,,"This is why single mothers should not date, I thought. But this guy seemed unfazed.","I Gave My Tinder Date Hand, Foot and Mouth Disease",Emily J. Sullivan,"['Parenting', 'Single Mothers', 'Dating and Relationships', 'Online Dating', 'Hand, Foot and Mouth Disease']",[],[],['Tinder (Mobile App)'],1493,https://www.nytimes.com/2020/04/17/parenting/dating-single-parent.html
2020-04-17,article,Parenting,Parenting,,Research suggests that drug-resistant infections among children are on the rise. Here’s how you can avoid overusing these medications.,How Do I Know If My Kid Needs Antibiotics?,Christina Caron,"['ANTIBIOTICS', 'Children and Childhood', 'Drug resistance (Microbial)', 'Parenting']",[],[],[],1162,https://www.nytimes.com/2020/04/17/parenting/antibiotics-kids.html
2020-04-17,article,Parenting,Parenting,Pregnancy,"Doula Domino Kirke on why your birth providers are so important, and how to choose them wisely.",You Birth How You Live,Domino Kirke,"['Midwives and Doulas', 'Pregnancy and Childbirth', 'Babies and Infants', 'Children and Childhood', 'Parenting']",[],[],[],1053,https://www.nytimes.com/2020/04/17/parenting/pregnancy/domino-kirke-doula.html
2020-04-17,article,Parenting,Parenting,,Be prepared and avoid a wild scramble when a sudden illness or accident strikes.,"In a Medical Emergency, a Family Plan Pays Off",Jancee Dunn,"['Children and Childhood', 'Emergency Medical Treatment', 'Parenting', 'Child Care']",[],[],[],1398,https://www.nytimes.com/2020/04/17/parenting/family-emergency.html
2020-04-17,article,Parenting,Parenting,,The holidays are prime time for overstepping boundaries. Here’s how to deal.,Is It Ever O.K. for a Relative to Discipline Your Kid?,Christina Caron,"['Parenting', 'Families and Family Life', 'Children and Childhood']",[],[],[],1100,https://www.nytimes.com/2020/04/17/parenting/relative-discipline-kid.html
2020-04-17,article,Parenting,Parenting,Fertility,Expect a mix of happiness and resentment.,‘Graduating’ From an Infertility Support Group?,Carina Chocano,"['Pregnancy and Childbirth', 'Infertility', 'In Vitro Fertilization', 'Surrogate Motherhood']",[],[],[],1083,https://www.nytimes.com/2020/04/17/parenting/fertility/infertility-support-group.html
2020-04-17,article,Parenting,Parenting,,Our move was overdue. But watching our son say goodbye to his beloved day care nearly broke me.,How Do You Help a Child Leave His First Friends?,Caroline Zancan,"['Parenting', 'Friendship']",[],[],[],1418,https://www.nytimes.com/2020/04/17/parenting/moving-with-kids.html
2020-04-17,article,Parenting,Parenting,,NYT Parenting readers share their little wins from the trenches.,"Broken Bananas, ‘Big Snacks’: Your Tiny Victories at the Table",Dani Blum,"['Tantrums in Children', 'Cooking and Cookbooks', 'Baby Foods', 'Parenting', 'Snack Foods']",[],[],[],554,https://www.nytimes.com/2020/04/17/parenting/tiny-victories-food.html
2020-04-17,article,Parenting,Parenting,Pregnancy,"Cholestasis is the most common pregnancy-related liver disorder. Left untreated, it can cause fetal distress, hemorrhage and even stillbirth.",Itching During Pregnancy? It Might Signal a Bigger Problem,Christina Caron,"['Pregnancy and Childbirth', 'Liver', 'Babies and Infants', 'Itching', 'Parenting']",[],[],[],1271,https://www.nytimes.com/2020/04/17/parenting/pregnancy/itching-pregnancy-cholestasis.html
2020-04-17,article,Parenting,Parenting,,Sticking to a new routine can stop your children from becoming screen zombies.,Too Much Screen Time? Here’s How to Dial Back,Christina Caron,"['Children and Childhood', 'Television', 'Computer Monitors', 'Parenting', 'Computer and Video Games', 'Tantrums in Children', 'Smartphones']",[],[],['AMERICAN ACADEMY OF PEDIATRICS'],1386,https://www.nytimes.com/2020/04/17/parenting/reducing-screen-time-kids.html
2020-04-17,article,Parenting,Parenting,,"My brilliant mom was diagnosed with dementia when my son was a baby. For a time, their interests and abilities matched exactly.","Watching My Son Grow, and My Mom Return to Childhood",Lizzie Skurnick,"['Parenting', ""Alzheimer's Disease"", 'Memory', 'Elderly', 'Dementia', 'Frontotemporal Dementia', 'Families and Family Life']",[],[],[],1086,https://www.nytimes.com/2020/04/17/parenting/sandwich-generation-caregiving.html
2020-04-17,article,Parenting,Parenting,,NYT Parenting readers tell their stories.,Parents of Large Families Share How They Get It All Done,Dani Blum,"['Children and Childhood', 'Parenting']",[],[],[],1202,https://www.nytimes.com/2020/04/17/parenting/large-families.html
2020-04-17,article,Dining,Food,,"Just add caramelized garlic and jammy cherry tomatoes for a simple, comforting sheet-pan dinner.",Roasted Chicken Makes Everything Better,Melissa Clark,"['Cooking and Cookbooks', 'Poultry', 'Tomatoes', 'Cookware', 'Quarantine (Life and Culture)']",[],[],[],541,https://www.nytimes.com/2020/04/17/dining/sheet-pan-chicken-coronavirus.html
2020-04-17,article,Parenting,Parenting,,Decades of research shows that corporal punishment harms children and communities. Yet a vocal subgroup of doctors argues that an anti-spanking policy vilifies African-Americans.,"In a Warning Against Spanking, Some Pediatricians See an Attack on Black Families",Stacey Patton,"['Black People', 'Blacks', 'Discrimination', 'Children and Childhood', 'Race and Ethnicity', 'Corporal Punishment', 'Parenting']",[],[],[],1518,https://www.nytimes.com/2020/04/17/parenting/stacey-patton-spanking.html
2020-04-17,article,Parenting,Parenting,,"Growing up, I equated great meals with a healthy family dynamic. My children couldn’t care less.","If Food Is Love, My Kids Must Hate Me",Chaunie Brusie,"['Cooking and Cookbooks', 'Food', 'Parenting', 'Children and Childhood']",[],[],[],1013,https://www.nytimes.com/2020/04/17/parenting/home-cooking-for-kids.html
2020-04-17,article,Parenting,Parenting,,Getting pregnant again allowed me to delay considering a life beyond stay-at-home motherhood.,Why Having a Third Baby Felt Like the Safe Choice,Sara Petersen,"['Families and Family Life', 'Parenting', 'Babies and Infants', 'Pregnancy and Childbirth']",[],[],[],1213,https://www.nytimes.com/2020/04/17/parenting/motherhood-stay-at-home-mom.html
2020-04-17,article,Obits,Obituaries,,He raised three girls as a single father. He was engaged and just coming into his stride in midlife. Then he got the coronavirus.,"Raymond Copeland, Sanitation Worker Who Hit His Stride, Dies at 46",Steven Kurutz,"['Deaths (Obituaries)', 'Waste Materials and Disposal', 'Coronavirus (2019-nCoV)']",[],"['Copeland, Raymond (1973-2020)']",['Sanitation Department (NYC)'],479,https://www.nytimes.com/2020/04/17/obituaries/raymond-copeland-dead-coronavirus.html
2020-04-17,article,Parenting,Parenting,,"My daughter has cheerfully outgrown her ‘My Little Pony’ obsession, but I’m finding it hard to move on.","Exiled From Ponyville, This Dad is Nostalgic",Keith Phipps,"['Parenting', 'Toys']",[],[],[],1079,https://www.nytimes.com/2020/04/17/parenting/my-little-pony-show-parents.html
2020-04-17,article,Parenting,Parenting,,Parents go in and out of the work force depending on their caretaking needs.,"Your Career Post-Kids: Ambivalence, Joy, Pumping in Closets",Dani Blum,"['Labor and Jobs', 'Children and Childhood', 'Parenting', 'Work-Life Balance', 'Pregnancy and Childbirth']",[],[],[],1730,https://www.nytimes.com/2020/04/17/parenting/career-after-kids-work.html
2020-04-17,article,Parenting,Parenting,,"Grandparents can play a vital role in a child’s life, but visits from them aren’t always a sure thing.",When the Grandparents Don’t Visit,Bridget Shirvell,"['Grandparents', 'Families and Family Life', 'Parenting', 'Child Care']",[],[],"['AARP', 'AMERICAN ACADEMY OF PEDIATRICS']",1382,https://www.nytimes.com/2020/04/17/parenting/grandparents-visit.html
2020-04-17,article,Parenting,Parenting,Big Kid,Kurbo by WW promises to fight childhood obesity by teaching kids aged 8 to 17 healthy eating strategies — but is it ever a good idea to teach kids how to diet?,A Weight Watchers App for Kids Raises Concerns,Virginia Sole-Smith,"['ANOREXIA NERVOSA', 'Weight', 'Eating Disorders', 'Mobile Applications', 'Diet and Nutrition', 'Children and Childhood', 'Food', 'Parenting']",[],[],['Weight Watchers International Inc'],1661,https://www.nytimes.com/2020/04/17/parenting/big-kid/weight-watchers-kids.html
2020-04-17,article,Express,Health,,Isolating with others requires rules and trust. What happens if your roommate keeps seeing other people?,We All Live in Bubbles Now. How Safe Is Yours?,Heather Murphy,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Dating and Relationships', 'Friendship']",[],"['Ardern, Jacinda']",[],1375,https://www.nytimes.com/2020/04/17/health/cheating-on-an-isolation-bubble-coronavirus.html
2020-04-17,article,Parenting,Parenting,,The right plan can help ease the change.,How to Prepare Your Kid for Daylight Saving Time,Craig Canapari,"['Children and Childhood', 'Sleep', 'Daylight Saving Time', 'Parenting']",[],[],[],1106,https://www.nytimes.com/2020/04/17/parenting/spring-ahead.html
2020-04-17,article,Business,Technology,,"The ride-hailing competitors started the year with optimism. Now, like most other companies, they’re trying to survive the cratering economy.",Uber and Lyft Are Searching for Lifelines,Kate Conger,"['Car Services and Livery Cabs', 'Wages and Salaries', 'Delivery Services', 'Quarantines', 'Epidemics', 'Coronavirus (2019-nCoV)']",[],[],"['Lyft Inc', 'Uber Eats', 'Uber Technologies Inc']",1301,https://www.nytimes.com/2020/04/17/technology/uber-lift-coronavirus.html
2020-04-17,article,Parenting,Parenting,,The baby was screaming. We were screaming. Something had to change.,Sleep Training My Child Almost Put My Marriage to Bed,Jacob E. Osterhout,"['Sleep', 'Babies and Infants', 'Crying', 'Parenting', 'Children and Childhood']",[],[],[],1072,https://www.nytimes.com/2020/04/17/parenting/sleep-training-marriage.html
2020-04-17,article,Parenting,Parenting,,These are the products you actually need for a newborn,The Real Talk Version of Your Baby Registry,Emily Gould,"['Babies and Infants', 'Gifts', 'Parenting']",[],[],[],2024,https://www.nytimes.com/2020/04/17/parenting/baby-registry.html
2020-04-17,article,Metro,New York,,President Trump’s former lawyer and other inmates at a minimum-security camp in upstate New York were told they would serve their sentences at home.,Michael Cohen Is Among Prisoners to Be Released Because of Virus,Benjamin Weiser,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Prisons and Prisoners', 'United States Politics and Government']",[],"['Cohen, Michael D (1966- )', 'Trump, Donald J']","['Otisville Correctional Facility (Otisville, NY)', 'Federal Bureau of Prisons']",854,https://www.nytimes.com/2020/04/17/nyregion/michael-cohen-release-prison-otisville-virus.html
2020-04-17,article,Parenting,Parenting,,"A due date assumes pregnancy will last about 40 weeks, but it’s not meant to be a deadline for delivery.",How Realistic Is Your Due Date?,Alice Callahan,"['Pregnancy and Childbirth', 'Parenting', 'Babies and Infants', 'Women and Girls']",[],[],[],1505,https://www.nytimes.com/2020/04/17/parenting/due-date-accurate.html
